Dates,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,the District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
1/1/2000,97864.21,136697.94,133988.26,86370.86,186449.09,174451.46,159708.39,144664.05,162495.68,105939.1,122111.71,193296.34,120253.8,124828.38,95605.64,88148.7,86000.76,84366.3,103021.42,104515.28,150348.95,191582.68,113111.65,122865.61,84646.94,94511.43,0,112363.75,151471.2,130320.88,167433.05,0,150532.34,126625.22,0,103304.59,79848.73,148577.71,96695.08,128701.71,111719.1,106141.5,108243.21,111018.28,167129.77,113587.62,122268.19,171952.71,72199.78,116832.54,0
2/1/2000,98034.62,136853.2,134230.95,86486.29,187075.8,175070.88,160316.84,144889.11,163027.17,106168.57,122389.01,193206.91,120180.9,124928.42,95474.18,88317.14,86017.64,84409.85,103220.14,104863,150328.1,192222.31,113173.95,123279.18,84600.52,94622.21,0,112543.37,151490.13,130763.6,167884.39,0,151068.39,126817.87,0,103367.72,79881.67,148904.45,96901.9,129287.03,111965.73,105915.99,108333.51,111078.61,167221.34,113777.82,122584.58,172340.58,72196.69,116798.63,0
3/1/2000,98148.81,137008.38,134543.3,86617.25,187922.02,175755.42,160952.16,145169.34,163781.29,106446.74,122708.96,193503.58,120227.09,125144.66,95326.54,88476.17,86117.1,84489.11,103374.56,105173.47,150434.63,192983.37,113402.03,123663.96,84598.5,94788.05,0,112709.84,151724.57,131292.1,168315.05,0,151584.41,127016.29,0,103463.45,80035.2,149202.94,97096.26,129901.72,112166.7,105600.39,108425.6,111107.87,167365.1,114076.52,122920.02,172736.23,72220.03,116929.34,0
4/1/2000,98404.61,137190.37,135181.1,86896.89,189758.89,177286.01,162028.52,145810.21,165398.3,107012.19,123382.6,194018.21,120322.99,125653.35,94877.71,88819.65,86265.79,84686.05,103722.69,105857.46,150691.68,194482.34,113856.36,124567.18,84659.53,95167.14,0,112968.26,152261.82,132085.45,169269.18,0,152694.25,127446.69,0,103744.98,80314.78,149829.32,97492.34,131116.24,112627.39,105175.01,108647.17,111253.1,167725.8,114663.45,123553.9,173534.77,72279.09,117117.04,0
5/1/2000,98689.92,137464.34,135904.05,87172.69,191893.98,178994.41,162913,146541.15,167192.87,107621.96,124125.59,195026.32,120635.69,126256.94,94660.85,89199.14,86489.92,84947.8,104091.54,106501.79,151229.6,196104.89,114526.38,125558.03,84956.49,95656.82,0,113099.3,152946.43,132953.82,170241.85,0,153842.53,127926.19,0,104174.23,80690.29,150387.92,97899.2,132326.46,113057.51,104998.04,108902.76,111347.15,169032.99,115339.36,124165.83,174406.31,72394.33,117491.52,0
6/1/2000,99034.86,137669.15,136552.83,87437.49,194197.74,180839.21,163789.05,147347.56,169120.49,108244.12,124912.92,196164.82,121017.87,126935.29,94724.9,89582.19,86742.73,85235.54,104493.33,107225.13,151879.97,197862.91,115262.26,126703.65,85381.36,96197.94,0,113176.85,153561.03,133871.17,171402.72,0,155084.14,128436.26,0,104706.84,81046.29,150906.41,98317.35,133248.55,113531.3,104876.77,109156.42,111452.6,170474.09,115970.47,124756.77,175238.32,72585.77,117931.04,0
7/1/2000,99354.27,138096.52,137212.58,87693.43,196630.68,182708.48,164768.18,148168.05,170950.52,108869.24,125708.49,197303.37,121395.81,127671.05,95190.4,89971.18,87071.58,85559.96,104886.12,108002.99,152649.7,199943.29,116120.76,127963.79,85773.74,96786.24,0,113266.67,154037.38,135144.26,172716.35,0,156200.35,128934.35,0,105233.35,81414.92,151338.12,98761.4,134091.28,113991.06,104792.21,109430.81,111521.9,171918.76,116599.11,125474.1,176142.21,72837.34,118513.09,0
8/1/2000,99642.92,138297.53,137846.32,87984.6,199170.79,184737.64,165952.72,148966.45,172524.66,109505.9,126549.46,198620.8,121777.52,128718.32,95664.88,90303.83,87428.69,85931.09,105196.71,108812.22,153364.01,202503.41,116987.35,129689.65,86147.46,97420.62,0,113481.63,154496.32,136635.71,174312.6,0,157177.4,129404.05,0,105745.09,81758.09,151799.22,99185.29,134935.72,114497.19,104636.83,109714,111726.91,172513.82,117249.05,126320,176977.41,73166.41,119156.39,0
9/1/2000,99952.55,138480.89,138547.23,88313.93,201716.8,186867.79,167199.93,149703.45,173707.09,110165.79,127408.98,199923.03,122097.07,129949.94,96035.64,90650.82,87763.19,86343.01,105550.43,109654.35,154094.05,205380.19,117815.63,131473.83,86480.37,98059.35,0,113744.2,155048.67,138238.02,176077.73,0,158045.6,129862.5,0,106247.9,82070.03,152186.94,99617.2,135976.17,115019.7,104853.29,110052.36,111995.76,173034.12,117967.57,127244.42,177737.64,73461.07,119800.8,0
10/1/2000,100307.83,138422.1,139222.57,88644.78,204131.24,188983.56,168564.8,150361.6,174008.34,110839.44,128302.31,201286.25,122405.62,131371.44,96489.55,91078.47,88105.17,86727.83,105969.31,110450.53,154864.45,208419.08,118589.21,133299.79,86942.27,98738.35,0,114019.9,155669.65,140081.61,177862.6,0,158976.19,130347.18,0,106733.63,82348.81,152576.41,100031.41,137019.04,115534,105095.91,110380.04,112283.83,173473.6,118832.25,128119.07,178399.63,73800.91,120431.76,0
11/1/2000,100710,138564.8,139872.94,89076.16,206509,191019.62,169943.48,151170.28,174305.51,111539.48,129187.49,202171.78,122651.45,132456.31,97034.9,91507.74,88476.15,87134.96,106521.87,111407.42,155661.89,211355.16,119389.43,134819.27,87432.67,99475.46,0,114337.21,156388.78,141850.84,179454.9,0,160116.24,130892.96,0,107207.72,82669.98,152969.06,100488.37,138018.3,116046.33,105135.52,110738.75,112616.25,174018.41,119711.32,129003.13,179069.41,74245.24,121018.13,0
12/1/2000,101155.32,138910.56,140504.69,89564.22,208836.11,192964.96,171186.96,151926.15,174665.88,112261.5,130124.36,202947.35,122890.62,133317.46,97676.96,91984.09,88898.01,87558.84,107123.47,112455.46,156530.26,214257.39,120221.7,136409.81,88057.65,100171.39,0,114663.26,157084.56,143643.75,180870.25,0,161367.65,131472.14,0,107659.56,83053.51,153413.08,100961.03,139088.94,116483.79,105035.24,111143.12,112985.49,174540.66,120590.51,129907.11,179864.43,74823.66,121593.44,0
1/1/2001,101652.75,141355.12,141119.93,90141.28,210804.73,194916.01,172276.48,152764.14,175467.77,112921.7,131033.81,203596.83,123278.35,133935.61,98140.08,92307.29,89422.76,88051.93,107790.57,113745.3,157246.96,216879.87,121008.15,137843.91,88626.51,100690.59,0,115161.13,157797.89,145275.93,182194.97,0,162567.93,132070.29,0,108078.8,83480.35,153913.66,101427.57,140139.81,116993.34,105095.47,111605.06,113205.94,175026.86,121371.2,130817.42,180696.2,75527.44,122120.35,0
2/1/2001,102074.03,145223.71,141733.62,90512.81,212751.29,196754.05,173181.21,153448.49,176289.09,113577.61,131816.45,204239.05,123671.4,134554.99,98298.64,92598.89,90028.34,88501.78,108372.48,114939.01,157898.44,219274.49,121615.49,139127.25,88968.53,101049.72,0,115495.14,158554.84,147022.95,183656.37,0,163566.89,132516.33,0,108412.34,83894.59,154337.73,101854.14,141191.85,117449.24,105312.03,111970.96,113172.63,175306.53,122244.29,131624.87,181518.84,75967.89,122635.23,0
3/1/2001,102421.19,150162.3,142350.23,90791.86,214942.3,198617.45,174187.4,154193.86,177448.5,114263.28,132484.83,204814.21,124212.45,135226.42,98297.3,92784.93,90665.58,88930.66,108932.91,116056.75,158452.24,221634.75,122111.93,140401.9,89177.96,101447.25,0,113169.82,159379.24,148667.25,185107.85,0,164467.88,132877.07,0,108722.08,84253.48,154788.37,102283.19,142312.89,117921.31,105756.55,112277.79,112952.03,175474.5,123158.72,132456.82,182292.77,76300.15,123149.98,0
4/1/2001,102671.5,153900.31,142977.1,90965.4,217666.53,200431.56,175349.85,154904.61,179213.44,115073.22,133100.93,205501.08,124733.4,135910.54,98253.28,93041.98,91215.53,89315.23,109421.67,116937.33,159197.63,224073.34,122546.92,141782.32,89353.37,101958.68,0,109849.89,160203.46,150363.35,186641.57,0,165408.56,133143.74,0,109028.79,84590.64,155181.74,102743.55,143616.35,118244.63,106156.47,112521.59,112822.79,175649.03,124077.32,133326.45,183049.7,76455.95,123717.76,0
5/1/2001,102919.34,156997.81,143613.4,91283.28,220396.39,202242.08,176659.06,155641.68,181228.09,115960.34,133781.54,206493.91,125243.17,136724.68,98447.66,93336.28,91729.14,89717.1,109868.2,117989.99,160070.09,226592.8,123074.63,143192.9,89668.62,102565.68,0,106414.24,161080.89,152256.48,188155.31,0,166447.44,133454.01,0,109361.55,84886.1,155623.59,103184.12,145002.98,118609.57,106741.76,112802.95,112866.19,175748.28,124925.75,134288.34,183704.04,76760.8,124304.32,0
6/1/2001,103174.52,159598.86,144255.2,91644.41,222876.25,203859.81,177978.69,156365.42,183171.69,116886.36,134461.13,207621.99,125622.37,137582.67,98792.61,93711.67,92226.59,90145.14,110276.81,119151.56,161120.31,229238.22,123613.35,144604.79,90003.2,103229.38,0,105549.44,161931.76,154282.55,189841.64,0,167594.12,133766.09,0,109689.14,85179.24,156084.32,103632.68,146433.2,118997.19,107043.29,113077.64,112997.77,175914.41,125726.27,135250.43,184373.71,77069.89,124923.04,0
7/1/2001,103463.23,162038.57,144865.82,92060.76,225197.96,205455.22,179257.89,157054.4,185125.24,117881.86,135138.94,208860.42,126011.39,138467.75,99211.6,94091.46,92714.26,90572.13,110669.2,120460.72,162249.07,232043.54,124171.86,146085.53,90281.01,103907.48,0,105523.07,162838.44,156310.26,191657.55,0,168797.96,134063.98,0,110054.64,85455.36,156623.73,104115.29,147966.64,119471.94,107331.62,113340.91,113152.33,176052.53,126547.58,136286.34,185007.08,77378.89,125582.07,0
8/1/2001,103719.95,163804.2,145469.68,92407.39,227434.96,207026.85,180913.95,157784.16,187278.82,118937.01,135827.26,210068.5,126482.81,139551.04,99579.65,94506.58,93171.73,90949.19,111111.25,121583.36,163493.75,235100.32,124763.69,147697.98,90596.55,104529.49,0,105686.82,163763.26,158162.52,193662,0,170061.64,134402.99,0,110460.35,85763.82,157237.36,104646.91,149800.25,119859.88,107400.56,113650.95,113291.16,176321.37,127303.26,137329.89,185787.38,77665.29,126276.12,0
9/1/2001,104008.41,165044.25,146077.48,92704.73,229606.18,208503.31,182747.3,158560.13,189568.17,120030.91,136513.15,211404.6,126991.2,140794.45,99776.3,94921.06,93582.81,91273.54,111558.83,122648.7,164768.72,238069.87,125407.19,149419,90886.87,105127.3,0,105915.45,164717.74,160023.9,195811.36,0,171297.56,134749.55,0,110874.16,86087.98,157812.8,105185,151815.36,120191.76,107490.62,113979.48,113437.18,176571.01,128066.19,138405.74,186495.96,77908.57,126974.13,0
10/1/2001,104339.97,165869.73,146734.21,92895.3,231636.31,209793.5,184813.95,159388.75,191863.91,121127.81,137191.26,212770.81,127469.35,142224.93,100077.44,95342.42,93987.49,91558.87,111997.66,123606.68,165984.46,241235.48,126058.68,151196.96,91336.2,105751.74,0,106135.64,165687.16,161810.87,198053.98,0,172598.42,135131.02,0,111271.24,86391.7,158367.46,105679.44,154065.86,120501.7,107696.72,114340.07,113589.9,176833.26,128886.48,139435.78,187287.2,78170.02,127652.13,0
11/1/2001,104665.08,166817.36,147414.66,93026.55,233543.5,210844.87,186619.71,160250.72,194055.31,122179.77,137805.8,213983.69,127773.26,143316.42,100312.41,95749.72,94378.78,91831.38,112417.89,124743.39,167174.7,244345.44,126649.96,152889.05,91673.12,106417.07,0,106352.46,166593.16,163534.8,200105.04,0,173960.19,135428.9,0,111630.07,86642.11,158861.46,106181.52,156078.24,120826.41,107942.43,114635.52,113701.49,177024.91,129861.6,140501.81,187982.93,78327.79,128296.96,0
12/1/2001,104906.57,167885.69,148050.9,93103.86,235326.96,211670.67,188116.27,161131.21,196277.86,123211.49,138378.6,215064.73,128041.88,144124.08,100632.66,96167.01,94780.17,92077.32,112790.86,125847.83,168383.73,247273.05,127197.18,154337.1,91938.73,107092.4,0,106589,167531.19,165243.5,201953.45,0,175406.13,135690.02,0,111954.59,86865.16,159383.67,106656.45,158041.06,121151.34,108105.77,114860.25,113791.64,177111.4,130879.75,141513.62,188833.28,78436.9,128916.08,0
1/1/2002,105049.23,168668.68,148582.95,93193.56,236767.93,212139.27,189298.4,162029.96,198407.84,124143.01,138866.09,215833.23,128214.03,144681.62,100679.34,96441.26,95160.31,92281.54,113074.94,127106.96,169599.52,249653.72,127762.48,155539.48,92070.29,107708.28,0,106881.18,168378.16,166949.38,203683.13,0,176833.72,135908.8,0,112229.22,87077.74,159884.08,107128.99,159643.64,121398.75,108234.43,115021.75,113822.4,177132.77,131941.89,142463.03,189551.84,78525.93,129501.48,0
2/1/2002,105203.3,169295.35,149064.72,93336.65,238241.14,212559.54,190377.79,162933.22,200544.07,125004.69,139335.64,216833.21,128465.52,145333.69,100666.42,96621.82,95477.7,92484.51,113393.02,128377.69,170773.19,251693,128246.86,156543.03,92114.77,108294.3,0,107161.66,169124.03,168586.72,205464.31,0,178129.77,136093.87,0,112454.62,87339.88,160372.11,107596.99,161298.25,121547.75,108695.13,115196.49,113907.68,177052.51,132993.22,143404.26,190251.67,78727.32,130043.57,0
3/1/2002,105333.07,169817.48,149587.95,93517.58,239965.5,213160.87,191623.21,163897.15,202528.05,125847.15,139762.39,217979.24,128658.51,146125.94,100500.45,96713.5,95762.33,92675.01,113762.88,129721.21,171951.57,253770.32,128672.97,157468.43,92153.44,108799.32,0,107510.45,169944.76,170040.3,207284.18,0,179228.94,136269.96,0,112671.22,87587.79,160849.65,108084.96,162916.77,121677.21,109061.1,115377.47,114121.36,177102.76,134077.6,144391.56,190866.57,79012.75,130537.92,0
4/1/2002,105480,170674.48,150169.13,93727.71,242292.26,213941.41,193093.09,164907.85,204831.38,126795.07,140217.96,219448.49,128867.95,146865.64,100356.56,96960.32,96027.54,92870.46,114198.55,131103.28,173275.03,255981.44,128985.22,158349.98,92113.63,109280.91,0,107794.84,170880.25,171582.92,209118.03,131015,180312.47,136385.81,0,112890.18,87850.51,161344.03,108621.93,164774.64,121797.68,109312.94,115541.18,114497.13,177229.32,135122.12,145507.29,191429.24,79258.19,131011.36,143433
5/1/2002,105667.05,171443.8,150759,93999.69,245009.02,214823.4,194830.94,165908.15,207424.17,127835.13,140682.68,220746.86,129100.53,147650.05,100391.11,97332.36,96039.49,93051.45,114999.44,132419.63,174931.29,258368.73,129304.04,159492.45,92217.54,109784.43,0,108190.19,171935.29,173062.02,211020.31,131237,181467.53,136565.63,0,113149.49,88081.22,161970.44,109208.66,166937.82,122010.34,109415.38,115723.9,114939.83,177339.78,136101.27,146656.32,191922.19,79467.31,131510.99,142158
6/1/2002,105899.82,172064.31,151422.31,94324.5,248023.29,215570.39,196813.44,166973.5,210305.07,128922.56,141158.68,222177.84,129444.11,148423.7,100647.19,97817.4,95972.62,93252.86,115758.07,133790.52,176829.77,260850.48,129656.8,160664.29,92394.33,110364.99,0,108503.92,172824.97,174716.24,213156.15,131336,182808.72,136754.26,0,113439.81,88317.01,162718.82,109854.67,169336.42,122237.85,109764.07,115933.15,115435.82,177437.7,137058.06,147925.47,192363.35,79668.04,132053.92,141577
7/1/2002,106170.37,172622.22,152140.03,94701.43,251510.45,216295.73,198924.69,168066.49,213122.2,130029.68,141607.83,223924.93,129791.95,149353.92,100995.83,98251.7,95878.08,93503.37,116557.7,135170.82,178939.64,263657.52,129999.27,161940.68,92702.64,110995.21,0,108849.25,173637.89,176384.56,215554.61,131675,184249.4,137011.73,0,113778.87,88569.02,163537.76,110577.66,172021.57,122562.5,110182.56,116178.28,115939.99,177532.95,137920.82,149272.37,192923.24,79916.04,132623.67,140690
8/1/2002,106413.61,173201.24,152956.59,95031.12,255264.29,216808.69,200984.18,169247.97,215786.42,131212.86,142040.08,226180.94,130114.51,150537.61,101177.88,98632.67,95858.44,93778.9,116707.54,136473.53,181103.25,266636.58,130385.32,163097.9,92981.58,111575.59,0,109145.95,174394.05,178312.04,218482.44,132044,185858.09,137267.29,0,114132.57,88836.42,164218.59,111393.65,175192.6,122876.18,110568.98,116402.99,116472.77,177560.56,138718.18,150708.95,193595.72,80204.57,133261.56,140770
9/1/2002,106671.82,173834.45,153662.06,95369.07,259056.76,217343.46,202824.78,170358.45,218555.65,132383.41,142482.54,228903.28,130424.5,151846.78,101212.44,98928.49,95884.6,94071.88,116819.89,137720.93,183219.66,269920.8,130752.71,164300.62,93307.26,112166.57,0,109468.19,175095.73,180362.03,221735.18,132483,187515.55,137525.17,0,114488.76,89126,164809.71,112240.43,178958.7,123189.14,111059.15,116637.04,116942.33,177437.17,139411.96,152145.36,194264.11,80492.62,133919.54,141343
10/1/2002,106929.86,174336.32,154370.31,95744.04,262655.72,217878.46,204992.39,171498.12,221522.44,133552.44,142947.56,231578.82,130741.91,153257.28,101354.46,99259.59,95914.48,94351.25,116921.1,138859.78,185237.59,273706.83,131184.33,165469.84,93696.39,112802.46,0,109821.47,175975.68,182613.21,225156.21,132869,189168.05,137779.83,0,114845.68,89404.6,165361.12,113070.03,182643.74,123484.89,111392.27,116905.98,117345.29,177086.31,140140.35,153539.07,194918.03,80864.69,134652.54,141858
11/1/2002,107202.62,174917.8,155010.42,96132.39,266181.73,218382.38,207437.69,172625.25,225087.47,134663,143370.87,234011.47,131011.05,154235.75,101569.75,99631.32,96410.01,94625.28,117321.01,140048.78,187085.04,277685.87,131598.24,166668.92,94055.24,113460.94,0,110160.02,177046.19,184771.53,228314.53,133223,190773.78,138013.33,0,115215.54,89675.72,166009.52,113783.66,185807.34,123801.52,111610.08,117170.26,117688.26,176843.04,140913.9,154851.25,195532.92,81116.14,135334.15,142305
12/1/2002,107480.6,175538.84,155717.85,96499.68,269658.72,218657.9,209831.7,173855.51,228807.02,135866.17,143727.77,235945.86,131176.23,155082.03,101838.56,100045.93,96952.24,94866.18,117811.26,141264.24,188949.9,281484.39,132017.34,167969.74,94347.24,114061.36,0,110525.9,178254.1,186920.65,231265.39,133536,192436.52,138252.94,0,115582.57,89930.54,166658.24,114462.55,188387.15,124127.37,111728.66,117429.16,117980.49,176608.95,141756.85,156069.28,195998.61,81302.98,135995.1,142528
1/1/2003,107722.16,175952.25,156379.23,96753.25,272731.04,218749.3,211832.76,175145.34,232167.92,137052.28,144030.59,237979.01,131301.83,155752.87,101926.85,100404.34,97524,95081.37,118305.95,142580.38,190694.72,284553.43,132411.04,169278.33,94497.3,114580.04,0,110921.8,179445.91,188973.72,234090.33,133854,194060.62,138485.36,0,115918.35,90158.48,167279.72,115112.85,190781.37,124447.22,112181.55,117620.88,118204.56,176442.83,142603.64,157139.16,196523.29,81406.03,136542.08,142866
2/1/2003,107994.62,176222.68,157081.58,97021.25,275595.4,218800.37,213355.16,176536.11,235061.73,138271.18,144308.55,240429.9,131491.75,156590.73,101938.92,100705.98,97815.34,95309.56,118738.46,143831.56,192468.1,287373.03,132754.11,170475.93,94626.47,115093.22,0,111322.28,180625.01,191040.36,236829.45,134098,195640.69,138697.8,0,116226.03,90388.37,167841.62,115766.98,193319.93,124795.12,113004.92,117839.78,118352.45,176399.09,143498.61,158218.48,197043.71,81682.78,137055.61,143252
3/1/2003,108273.88,176396.87,157727.57,97287.11,278629.49,219080.16,214996.78,178000.48,237727.91,139521.1,144611.63,243403.61,131581.63,157389.49,101900.01,100933.01,97809.89,95549.89,119065.46,144961.87,194242.97,290179.21,132962.23,171565.58,94813.35,115592.77,0,111777.96,181915.4,193155.02,239493.15,134287,197326.87,138895.84,0,116504.87,90638.02,168444.43,116392.2,196058.03,125132.05,113560.48,118046.97,118519.62,176344.37,144400.08,159364.74,197848.64,82039.44,137626.53,143553
4/1/2003,108618.73,176811.63,158445.43,97615.82,282156.19,219420.99,216859.76,179538.42,240728.48,140913.7,144915.36,246447.32,131927.16,158275.53,101938.46,101161.58,97482.97,95804.78,119187.15,145892.61,196181.12,293222.09,133154.94,172598.37,95080.11,116098.52,0,112178.13,183256.51,195112.69,242135.1,134419,198988.24,139062.95,0,116793.97,90933.97,169112.97,117053.22,198931.04,125400.68,113819.06,118295.19,118715.71,176472.99,145252.01,160700.27,198742.95,82433.94,138241.06,143918
5/1/2003,108925.65,177622.38,159186.89,98013.94,286072.83,219678.31,219131.04,181142.28,243938.79,142384.66,145216.66,249686.42,132358.18,159103.75,102097.44,101407.81,97276.07,96067.61,119212.56,147124.99,198329.54,296272.1,133490.25,173768.15,95350.91,116661.37,0,112683.51,184816.84,197206.66,244890.41,134614,200688.41,139258.59,0,117103.41,91208.97,169888.66,117862.33,202043.71,125672.69,113644.06,118565.31,118938.18,176633.65,146147.07,162171.19,199865.62,82821.14,139010.15,144663
6/1/2003,109203.69,178783.74,160006.7,98441.32,289695.6,219805.45,221486.17,182685.48,247271.38,143844.19,145502.39,253082.95,132913.29,159916.88,102383.98,101703.31,97332.35,96332.31,119300.82,148511.86,200790.94,299044.3,133963.06,174915.62,95583.6,117299.2,0,113109.22,186386.18,199217.51,247861.26,134987,202374.53,139455.19,0,117473.88,91454.54,170761.51,118839.6,205432.05,125988.71,113727.73,118871.71,119162.38,176951.58,147099.51,163732.29,200991.97,83217.04,139869.4,145722
7/1/2003,109467.17,180622.4,160857.67,98914.18,293520.37,219945.03,223818.25,184224.2,250560.99,145289.17,145788.49,256499.79,133320.39,160688.21,102718.81,102071.19,97840.18,96607.7,119550.48,150160.7,203445.14,301332.58,134465.45,176152.36,95687.44,117959.92,0,113633.75,188185.48,201229.5,251016.73,135508,204143.34,139695.61,0,117899.2,91677.77,171754.13,119912.94,209148.06,126442.05,114007.02,119182.19,119383.46,177192.03,148133.57,165439.56,202168.12,83629,140849.04,146753
8/1/2003,109751.03,182252.77,161772.39,99342.31,297548.66,220138.76,225972.07,185807.36,253698.15,146766.61,146140.48,259970.57,133680.78,161782.57,103013.01,102523.21,98374.87,96891.53,120026.57,151918.04,206187.68,303514.58,134968.28,177344.06,95899.95,118615.81,0,114100.95,190067.47,203126.15,254312.33,136092,206151.45,139993.12,0,118396.63,91932.06,172857.99,120948.14,212567.61,126909.88,114604.46,119505.7,119640.47,177341.42,149603.34,167204.74,203505.12,83933.95,141970.66,147582
9/1/2003,110059.27,184001.8,162793.4,99797.51,302023.6,220392.11,228282.68,187572.97,256753.84,148300.37,146519.95,263356.27,134084.71,163126.34,103219.78,103006.43,98978.07,97213.04,120534.11,153845.12,208941.71,305904.34,135506.63,178624.72,96131.35,119263.86,0,114633.64,192282.7,205212.07,257432.37,136590,208325.66,140313.15,0,118905.56,92220.11,173956.79,121963.9,215652.67,127377.48,115441.68,119837.43,119873.59,177436.64,151381.85,169028.41,204882.1,84194.05,143161.51,148254
10/1/2003,110332.87,185578.43,163808.18,100227.29,306382.51,220628.01,230370.81,189308.4,260159.28,149854.25,146902.78,267631.67,134427.65,164615.82,103494.73,103497,99482.36,97542.82,121134.08,155861.09,211708.37,308503.98,136121.39,179822.59,96518.2,119948.51,0,115116.8,194668.79,207432.58,260273.17,137097,210563.24,140633.73,0,119401.46,92488.59,175092.97,122924.09,218603.84,127824.85,116421.54,120192.34,120110.98,177544.55,153400.33,170885.73,206243.93,84385.23,144420.56,148944
11/1/2003,110609.45,187043.95,164689.29,100634.78,310582.67,220983.72,232663,190875.55,263172.79,151378.58,147241.98,272231.36,134657.01,165749.96,103743.84,103951.68,99775.99,97847.79,121623.85,157507.06,214297.56,311114.32,136677.03,181022.71,96793.81,120599.63,0,115601.26,197467.85,209404.63,262732.59,137659,212519.94,140919.79,0,119816.48,92720.7,176117.89,123794.26,221596.62,128259.57,117144.62,120519.71,120282.35,177721.43,154741.88,172688.87,207378.18,84656.35,145389.62,149595
12/1/2003,110866.41,188330.39,165450.17,101001.65,314644.26,221372.55,234841.9,192236.54,265891.52,152837.02,147593.16,276345.32,134927.83,166631.77,104002.07,104374.4,100018.46,98116.51,122103.95,159037.78,216709.69,313555.4,137201.14,182174.87,97000.88,121259.88,0,116069.85,200368.41,211044.71,265031.13,138402,214274.9,141232.82,0,120185.67,92942.67,177098.81,124569.31,224704.26,128696.82,117524.84,120824.26,120427.43,177917.71,155794.81,174423.91,208531.77,84989.31,146177.73,150132
1/1/2004,111133.02,188628.43,166131.7,101374.4,318848.98,221718.63,236917.53,193606.29,268647.08,154235.24,147896.91,280105.79,135243.42,167432.91,104157.76,104709.62,100166.2,98352.3,122569.05,160553.34,218911.64,315836.44,137693.6,183268.92,97168.57,121850.07,0,116550.94,203606.11,212607.54,267316.34,139073,215983.19,141552.54,0,120497.3,93203.06,177878.19,125256.66,227462.65,129107.52,117697.64,121113.11,120790.45,178103.6,156691.46,176007.41,209753,85435.89,146826.82,150583
2/1/2004,111386.17,189239.18,166992.97,101827.68,323584.73,222007.36,238621.92,195005.82,271585.32,155619.87,148201.51,284289.05,135705.38,168306.86,104270.33,104943.6,100367.77,98592.8,123077.18,162342.64,221224.35,318117.89,138083.49,184371.64,97369.62,122331.36,0,117047.83,206953.54,214252.69,269667.61,139790,217602.12,141872.52,0,120814.44,93499.74,178694.44,126048.4,230413.15,129538.1,118134.73,121430.3,121607.61,178390.11,158027.62,177742.41,211002.35,85945.64,147585.03,151052
3/1/2004,111669.71,189672.62,168040.71,102348.85,328986.38,222343.82,240251.85,196454.51,275097.03,157136.89,148496.59,288932.91,136239.45,169208.35,104413.61,105157.6,100699.1,98806.52,123647.08,164218.19,223552.4,320487.36,138458.16,185451.51,97641.38,122697.8,0,117593.83,211707.02,215987.53,272260.85,140335,218959.14,142158.85,0,121136.7,93782.02,179649.07,126844.08,233221.12,129992.13,118705.98,121781.69,122901.17,178718.18,159464.15,179761.71,212316.02,86550.22,148365.24,151672
4/1/2004,111959.37,190791.63,169313.93,102925.72,335187.35,222840.43,242231.31,198234.91,278579.61,158866.7,148893.98,294203.68,136858.92,170213.05,104548.6,105425.96,101265.22,98985,124210.52,165995.14,226277.68,323113.96,138727.43,186687.18,97905.74,123001.31,0,118110.49,216860.03,217880.41,275066.66,140866,220307.74,142455.06,0,121453.3,94049.56,180849.79,127727.96,236178.06,130436.23,119192.3,122176.59,124184.86,179110.74,161023.84,182179.11,213837.57,87087.98,149289.23,152505
5/1/2004,112316.58,192006.21,170864.55,103466.73,342327.24,223487.86,244688.2,200376.17,282725.45,160891.82,149335.04,299492.55,137547.56,171338.5,104857.23,105750.95,101854.39,99178.38,124702.32,168157.24,229390.35,325798.66,139074.94,187995.92,98177.87,123410.67,0,118699.96,223336.61,220027.86,278351.61,141480,221895.03,142752.07,0,121785.64,94306.47,182344.96,128768.27,239367.97,130995.34,119765.18,122575.85,125245.65,179325.32,162982.48,185074.09,215790.89,87588.3,150461.15,153653
6/1/2004,112763.74,193455.76,172602.26,104007.13,350295.47,224169.7,247508.41,202982.78,287226.37,163189.03,149779.05,306111.17,138348.58,172637.34,105241.16,106122.38,102338.25,99413.33,125244.74,170596.91,233206.27,328342.29,139444.46,189445.91,98428.97,123914.26,0,119240.94,230260.58,222317.33,281932.71,142352,223853.37,143113.83,0,122132.77,94561.62,184013.62,129996.24,243118.11,131628.91,120527.54,122996.56,125926.49,179546.3,165114.67,188375.84,218064.25,88066.28,151833.95,155067
